date,price
1/8/2015,318.4
1/9/2015,319.69
1/12/2015,319.43
1/13/2015,320.61
1/14/2015,318.83
1/15/2015,320.09
1/16/2015,318.46
1/19/2015,321.44
1/20/2015,321.62
1/21/2015,322.31
1/22/2015,321.95
1/23/2015,322.41
1/26/2015,323.45
1/27/2015,325.49
1/28/2015,325.23
1/29/2015,323.04
1/30/2015,323.34
2/2/2015,324.47
2/3/2015,327.16
2/4/2015,329.15
2/5/2015,331.12
2/6/2015,329.39
2/9/2015,328.18
2/10/2015,329.02
2/11/2015,327.44
2/12/2015,332.52
2/13/2015,334.76
2/16/2015,335.49
2/17/2015,335.37
2/18/2015,337.86
2/19/2015,339.21
2/20/2015,339.58
2/23/2015,340.55
2/24/2015,341.09
2/25/2015,342.73
2/26/2015,341.8
2/27/2015,342.78
3/2/2015,341.47
3/3/2015,340.12
3/4/2015,338.25
3/5/2015,339.36
3/6/2015,336.03
3/9/2015,334.1
3/10/2015,329.72
3/11/2015,329.28
3/12/2015,331.81
3/13/2015,331.24
3/16/2015,333.01
3/17/2015,331.89
3/18/2015,333.58
3/19/2015,334.87
3/20/2015,340.66
3/23/2015,343.47
3/24/2015,344.59
3/25/2015,344.96
3/26/2015,340.38
3/27/2015,338.96
3/30/2015,338.96
3/31/2015,337.6
4/1/2015,338.05
4/2/2015,341.91
4/3/2015,342.47
4/6/2015,346.36
4/7/2015,345.79
4/8/2015,346.97
4/9/2015,346.92
4/10/2015,348.39
4/13/2015,347.77
4/14/2015,351.43
4/15/2015,350.27
4/16/2015,352.32
4/17/2015,349.92
4/20/2015,349.56
4/21/2015,351.52
4/22/2015,350.97
4/23/2015,351.89
4/24/2015,354.56
4/27/2015,357.59
4/28/2015,357.5
4/29/2015,357.2
4/30/2015,355.2
5/1/2015,353.57
5/4/2015,354.17
5/5/2015,352.74
5/6/2015,353.45
5/7/2015,351.02
5/8/2015,356.88
5/11/2015,358.44
5/12/2015,358.24
5/13/2015,362.15
5/14/2015,363.73
5/15/2015,366.2
5/18/2015,365.03
5/19/2015,363.18
5/20/2015,362.95
5/21/2015,363.48
5/22/2015,361.47
5/25/2015,361.32
5/26/2015,356.45
5/27/2015,356.77
5/28/2015,356.68
5/29/2015,355.59
6/1/2015,355.38
6/2/2015,358.1
6/3/2015,359.66
6/4/2015,357.41
6/5/2015,351.48
6/8/2015,351.41
6/9/2015,351.32
6/10/2015,356.74
6/11/2015,356.79
6/12/2015,356.22
6/15/2015,351.78
6/16/2015,352.23
6/17/2015,351.21
6/18/2015,354.89
6/19/2015,355.24
6/22/2015,359.49
6/23/2015,359.04
6/24/2015,357.96
6/25/2015,358.21
6/26/2015,356.51
6/29/2015,349.51
6/30/2015,349.74
7/1/2015,352.08
7/2/2015,351.42
7/3/2015,349.95
7/6/2015,344.34
7/7/2015,338.58
7/8/2015,335.83
7/9/2015,339.53
7/10/2015,344.63
7/13/2015,347.47
7/14/2015,349.34
7/15/2015,349.34
7/16/2015,351.62
7/17/2015,351.16
7/20/2015,351.43
7/21/2015,352.23
7/22/2015,349.6
7/23/2015,350.03
7/24/2015,347.86
7/27/2015,343.7
7/28/2015,344.56
7/29/2015,346.7
7/30/2015,344.65
7/31/2015,348.72
8/3/2015,348.39
8/4/2015,349.3
8/5/2015,348.58
8/6/2015,348.46
8/7/2015,347.04
8/10/2015,350.33
8/11/2015,348.15
8/12/2015,345.25
8/13/2015,346.75
8/14/2015,347.34
8/17/2015,347.24
8/18/2015,346.68
