date,price
1/16/2015,195.84
1/19/2015,195.65
1/20/2015,195.18
1/21/2015,195.77
1/22/2015,197.23
1/23/2015,198.11
1/26/2015,198.56
1/27/2015,198.86
1/28/2015,198.21
1/29/2015,197.53
1/30/2015,195.12
2/2/2015,195.75
2/3/2015,196.56
2/4/2015,196.65
2/5/2015,198.55
2/6/2015,195.7
2/9/2015,194.13
2/10/2015,194.26
2/11/2015,193.4
2/12/2015,195.52
2/13/2015,196.07
2/16/2015,196.14
2/17/2015,195.82
2/18/2015,196.94
2/19/2015,195.17
2/20/2015,195.93
2/23/2015,196.97
2/24/2015,195.39
2/25/2015,196
2/26/2015,194.85
2/27/2015,195.29
3/2/2015,195.85
3/3/2015,195.6
3/4/2015,193.53
3/5/2015,193.28
3/6/2015,189.41
3/9/2015,188.48
3/10/2015,187.26
3/11/2015,187.14
3/12/2015,189.26
3/13/2015,189.38
3/16/2015,190.58
3/17/2015,190.26
3/18/2015,192.41
3/19/2015,193.46
3/20/2015,196.83
3/23/2015,197.44
3/24/2015,197.22
3/25/2015,196.04
3/26/2015,194.35
3/27/2015,194.78
3/30/2015,195.8
3/31/2015,194.49
4/1/2015,194.75
4/2/2015,196.38
4/3/2015,196.53
4/6/2015,198.23
4/7/2015,196.64
4/8/2015,197.74
4/9/2015,196.66
4/10/2015,197.12
4/13/2015,196.28
4/14/2015,197.2
4/15/2015,196.18
4/16/2015,197.34
4/17/2015,196.5
4/20/2015,195.7
4/21/2015,196.33
4/22/2015,197.01
4/23/2015,197.14
4/24/2015,197.88
4/27/2015,198.64
4/28/2015,198.45
4/29/2015,196.56
4/30/2015,194.99
5/1/2015,194.96
5/4/2015,195.78
5/5/2015,193.31
5/6/2015,192.45
5/7/2015,191.71
5/8/2015,194.64
5/11/2015,193.49
5/12/2015,193.1
5/13/2015,193.22
5/14/2015,195.14
5/15/2015,197.02
5/18/2015,196.38
5/19/2015,195.89
5/20/2015,195.7
5/21/2015,194.97
5/22/2015,194.81
5/25/2015,194.85
5/26/2015,193.51
5/27/2015,193.83
5/28/2015,192.76
5/29/2015,191.23
6/1/2015,192.4
6/2/2015,191.52
6/3/2015,189.9
6/4/2015,188.99
6/5/2015,186.58
6/8/2015,186.04
6/9/2015,185.25
6/10/2015,186.74
6/11/2015,187.23
6/12/2015,187.46
6/15/2015,186.44
6/16/2015,186.62
6/17/2015,186.81
6/18/2015,188.64
6/19/2015,187.85
6/22/2015,188.09
6/23/2015,187.65
6/24/2015,186.95
6/25/2015,185.8
6/26/2015,185.2
6/29/2015,182.17
6/30/2015,182.78
7/1/2015,184.38
7/2/2015,184.15
7/3/2015,183.55
7/6/2015,182.25
7/7/2015,182.75
7/8/2015,180.56
7/9/2015,181.88
7/10/2015,183.49
7/13/2015,184.84
7/14/2015,185.68
7/15/2015,185.74
7/16/2015,187.52
7/17/2015,187.37
7/20/2015,187.3
7/21/2015,187.2
7/22/2015,186.72
7/23/2015,185.32
7/24/2015,185.23
7/27/2015,184.53
7/28/2015,184.5
7/29/2015,185.21
7/30/2015,184.56
7/31/2015,186.08
8/3/2015,186.03
8/4/2015,186.1
8/5/2015,185.53
8/6/2015,185.36
8/7/2015,185.74
8/10/2015,185.81
8/11/2015,185.78
8/12/2015,185.15
8/13/2015,185.23
8/14/2015,186.06
8/17/2015,186.5
8/18/2015,186.16
8/19/2015,184.97
8/20/2015,183.7
8/21/2015,180.54
8/24/2015,172.3
8/25/2015,170.52
8/26/2015,172.06
8/27/2015,175.56
8/28/2015,175.73
8/31/2015,173.59
9/1/2015,170.3
9/2/2015,170.69
9/3/2015,171.1
9/4/2015,168.44
9/7/2015,168.02
9/8/2015,170.2
9/9/2015,170.96
9/10/2015,170.49
9/11/2015,172.24
9/14/2015,172.43
9/15/2015,172.45
9/16/2015,174.13
9/17/2015,175.33
9/18/2015,175.94
9/21/2015,175.91
9/22/2015,174.18
9/23/2015,173.91
9/24/2015,173.25
9/25/2015,174.83
9/28/2015,173.02
9/29/2015,172.31
9/30/2015,174.32
10/1/2015,175.39
10/2/2015,176.6
10/5/2015,179.31
10/6/2015,179.43
10/7/2015,181.12
10/8/2015,181.66
10/9/2015,182.63
10/12/2015,183.48
10/13/2015,181.94
10/14/2015,181.2
10/15/2015,183.37
10/16/2015,184.46
10/19/2015,185.5
10/20/2015,185.16
10/21/2015,184.8
10/22/2015,185.7
10/23/2015,185.78
10/26/2015,185.97
10/27/2015,185.75
10/28/2015,185.88
10/29/2015,184.72
10/30/2015,184.36
11/2/2015,185.34
11/3/2015,184.24
11/4/2015,183.59
11/5/2015,183.76
11/6/2015,180.14
11/9/2015,177.4
11/10/2015,177.55
11/11/2015,178.41
11/12/2015,177.89
11/13/2015,176.24
11/16/2015,176.59
11/17/2015,177.8
11/18/2015,178.64
11/19/2015,180.3
11/20/2015,181.83
11/23/2015,181.16
11/24/2015,180.4
11/25/2015,180.76
11/26/2015,181
11/27/2015,181.06
11/30/2015,179.84
12/1/2015,182.64
12/2/2015,180.45
12/3/2015,179.07
12/4/2015,180.15
12/7/2015,179.94
12/8/2015,179.12
12/9/2015,178.72
12/10/2015,177.32
12/11/2015,176.22
12/14/2015,175.95
12/15/2015,176.66
12/16/2015,179.8
12/17/2015,179.83
12/18/2015,179.05
12/21/2015,179.16
12/22/2015,179.85
12/23/2015,181.11
12/24/2015,181.6
12/25/2015,181.49
12/28/2015,181.69
12/29/2015,182.86
12/30/2015,182.28
12/31/2015,181.26
1/1/2016,181.26
1/4/2016,178.4
1/5/2016,179.82
1/6/2016,178.91
1/7/2016,175.57
1/8/2016,173.84
1/11/2016,173.22
1/12/2016,171.89
1/13/2016,171.63
1/14/2016,170.21
1/15/2016,168.76
1/18/2016,167.52
1/19/2016,168.87
1/20/2016,164.17
1/21/2016,163.63
1/22/2016,168.05
1/25/2016,167.95
1/26/2016,169.29
1/27/2016,168.32
1/28/2016,167.93
1/29/2016,171.8
2/1/2016,173.23
